gov_code,gov_id,gov_type,full_name,Lng,Lat
110000000000,1,2,北京市,116.407394,39.904211
110101000000,2,4,北京市|东城区,116.41649,39.928341
110102000000,3,4,北京市|西城区,116.365873,39.912235
110105000000,4,4,北京市|朝阳区,116.443205,39.921506
110106000000,5,4,北京市|丰台区,116.287039,39.858421
110107000000,6,4,北京市|石景山区,116.222933,39.906611
110108000000,7,4,北京市|海淀区,116.298262,39.95993
110109000000,8,4,北京市|门头沟区,116.101719,39.940338
110111000000,9,4,北京市|房山区,116.143486,39.748823
110112000000,10,4,北京市|通州区,116.656434,39.909946
110113000000,11,4,北京市|顺义区,116.654642,40.130211
110114000000,12,4,北京市|昌平区,116.231254,40.220804
110115000000,13,4,北京市|大兴区,116.341483,39.726917
110116000000,14,4,北京市|怀柔区,116.631931,40.316053
110117000000,15,4,北京市|平谷区,117.121351,40.140595
110118000000,16,4,北京市|密云区,116.843047,40.376894
110119000000,17,4,北京市|延庆区,115.974981,40.456591
120000000000,18,2,天津市,117.200983,39.084158
120101000000,19,4,天津市|和平区,117.214699,39.117196
120102000000,20,4,天津市|河东区,117.251584,39.128294
120103000000,21,4,天津市|河西区,117.223371,39.109563
120104000000,22,4,天津市|南开区,117.150738,39.138205
120105000000,23,4,天津市|河北区,117.196648,39.147869
120106000000,24,4,天津市|红桥区,117.151533,39.167345
120110000000,25,4,天津市|东丽区,117.31362,39.086802
120111000000,26,4,天津市|西青区,117.008826,39.141152
120112000000,27,4,天津市|津南区,117.35726,38.937928
120113000000,28,4,天津市|北辰区,117.135488,39.224791
120114000000,29,4,天津市|武清区,117.044387,39.384119
120115000000,30,4,天津市|宝坻区,117.309874,39.717564
120116000000,31,4,天津市|滨海新区,117.698407,39.01727
120117000000,32,4,天津市|宁河区,117.826724,39.330087
120118000000,33,4,天津市|静海区,116.974232,38.94745
120119000000,34,4,天津市|蓟州区,117.408296,40.045851
130000000000,35,0,河北省,114.530235,38.037433
130100000000,36,1,河北省|石家庄市,114.514793,38.042228
130102000000,37,3,河北省|石家庄市|长安区,114.539395,38.036347
130104000000,38,3,河北省|石家庄市|桥西区,114.461088,38.004193
130105000000,39,3,河北省|石家庄市|新华区,114.463377,38.05095
130107000000,40,3,河北省|石家庄市|井陉矿区,114.062062,38.065151
130108000000,41,3,河北省|石家庄市|裕华区,114.531202,38.00643
130109000000,42,3,河北省|石家庄市|藁城区,114.847023,38.021453
130110000000,43,3,河北省|石家庄市|鹿泉区,114.313654,38.085953
130111000000,44,3,河北省|石家庄市|栾城区,114.648318,37.900199
130121000000,45,3,河北省|石家庄市|井陉县,114.145242,38.032118
130123000000,46,3,河北省|石家庄市|正定县,114.570941,38.146444
130125000000,47,3,河北省|石家庄市|行唐县,114.552714,38.438377
130126000000,48,3,河北省|石家庄市|灵寿县,114.382614,38.308665
130127000000,49,3,河北省|石家庄市|高邑县,114.611121,37.615534
130128000000,50,3,河北省|石家庄市|深泽县,115.20092,38.184033
130129000000,51,3,河北省|石家庄市|赞皇县,114.386111,37.665663
130130000000,52,3,河北省|石家庄市|无极县,114.97634,38.179192
130131000000,53,3,河北省|石家庄市|平山县,114.195918,38.247888
130132000000,54,3,河北省|石家庄市|元氏县,114.525409,37.766513
130133000000,55,3,河北省|石家庄市|赵县,114.776297,37.756578
130181000000,56,3,河北省|石家庄市|辛集市,115.217658,37.943121
130183000000,57,3,河北省|石家庄市|晋州市,115.044213,38.033671
130184000000,58,3,河北省|石家庄市|新乐市,114.683776,38.343319
130200000000,59,1,河北省|唐山市,118.180193,39.630867
130202000000,60,3,河北省|唐山市|路南区,118.154354,39.625058
130203000000,61,3,河北省|唐山市|路北区,118.200692,39.624437
130204000000,62,3,河北省|唐山市|古冶区,118.447635,39.733578
130205000000,63,3,河北省|唐山市|开平区,118.261841,39.671001
130207000000,64,3,河北省|唐山市|丰南区,118.085169,39.576031
130208000000,65,3,河北省|唐山市|丰润区,118.162215,39.832582
130209000000,66,3,河北省|唐山市|曹妃甸区,118.460379,39.27307
130223000000,67,3,河北省|唐山市|滦县,118.703598,39.740593
130224000000,68,3,河北省|唐山市|滦南县,118.682379,39.518996
130225000000,69,3,河北省|唐山市|乐亭县,118.912571,39.425608
130227000000,70,3,河北省|唐山市|迁西县,118.314715,40.1415
130229000000,71,3,河北省|唐山市|玉田县,117.738658,39.900401
130281000000,72,3,河北省|唐山市|遵化市,117.965892,40.189201
130283000000,73,3,河北省|唐山市|迁安市,118.701144,39.999174
130300000000,74,1,河北省|秦皇岛市,119.518197,39.888701
130302000000,75,3,河北省|秦皇岛市|海港区,119.564962,39.94756
130303000000,76,3,河北省|秦皇岛市|山海关区,119.775799,39.978848
130304000000,77,3,河北省|秦皇岛市|北戴河区,119.484522,39.834596
130306000000,78,3,河北省|秦皇岛市|抚宁区,119.244847,39.876253
130321000000,79,3,河北省|秦皇岛市|青龙满族自治县,118.949684,40.407578
130322000000,80,3,河北省|秦皇岛市|昌黎县,119.199551,39.700911
130324000000,81,3,河北省|秦皇岛市|卢龙县,118.892986,39.891946
130400000000,82,1,河北省|邯郸市,114.538959,36.625594
130402000000,83,3,河北省|邯郸市|邯山区,114.531002,36.594313
130403000000,84,3,河北省|邯郸市|丛台区,114.492896,36.636409
130404000000,85,3,河北省|邯郸市|复兴区,114.462061,36.639033
130406000000,86,3,河北省|邯郸市|峰峰矿区,114.212802,36.419739
130423000000,88,3,河北省|邯郸市|临漳县,114.619536,36.335025
130424000000,89,3,河北省|邯郸市|成安县,114.670032,36.444317
130425000000,90,3,河北省|邯郸市|大名县,115.147814,36.285616
130426000000,91,3,河北省|邯郸市|涉县,113.6914,36.584994
130427000000,92,3,河北省|邯郸市|磁县,114.373946,36.374011
130407000000,93,3,河北省|邯郸市|肥乡区,114.800166,36.548131
130408000000,94,3,河北省|邯郸市|永年区,114.543832,36.743966
130430000000,95,3,河北省|邯郸市|邱县,115.200589,36.811148
130431000000,96,3,河北省|邯郸市|鸡泽县,114.889376,36.91034
130432000000,97,3,河北省|邯郸市|广平县,114.948606,36.483484
130433000000,98,3,河北省|邯郸市|馆陶县,115.282467,36.547556
130434000000,99,3,河北省|邯郸市|魏县,114.93892,36.359868
130435000000,100,3,河北省|邯郸市|曲周县,114.957504,36.76607
130481000000,101,3,河北省|邯郸市|武安市,114.203697,36.696506
130500000000,102,1,河北省|邢台市,114.504677,37.070834
130502000000,103,3,河北省|邢台市|桥东区,114.507058,37.071287
130503000000,104,3,河北省|邢台市|桥西区,114.468601,37.059827
130521000000,105,3,河北省|邢台市|邢台县,114.561132,37.05073
130522000000,106,3,河北省|邢台市|临城县,114.498761,37.444498
130523000000,107,3,河北省|邢台市|内丘县,114.512128,37.286669
130524000000,108,3,河北省|邢台市|柏乡县,114.693425,37.482422
130525000000,109,3,河北省|邢台市|隆尧县,114.770419,37.350172
130526000000,110,3,河北省|邢台市|任县,114.671936,37.120982
130527000000,111,3,河北省|邢台市|南和县,114.683863,37.005017
130528000000,112,3,河北省|邢台市|宁晋县,114.93992,37.624564
130529000000,113,3,河北省|邢台市|巨鹿县,115.037477,37.221112
130530000000,114,3,河北省|邢台市|新河县,115.250907,37.520862
130531000000,115,3,河北省|邢台市|广宗县,115.142626,37.074661
130532000000,116,3,河北省|邢台市|平乡县,115.030075,37.063148
130533000000,117,3,河北省|邢台市|威县,115.266703,36.975478
130534000000,118,3,河北省|邢台市|清河县,115.667208,37.039991
130535000000,119,3,河北省|邢台市|临西县,115.501048,36.870811
130581000000,120,3,河北省|邢台市|南宫市,115.408747,37.359264
130582000000,121,3,河北省|邢台市|沙河市,114.503339,36.854929
130600000000,122,1,河北省|保定市,115.464589,38.874434
130602000000,123,3,河北省|保定市|竞秀区,115.45877,38.877449
130606000000,125,3,河北省|保定市|莲池区,115.497097,38.883582
130607000000,126,3,河北省|保定市|满城区,115.322334,38.949119
130608000000,127,3,河北省|保定市|清苑区,115.489959,38.765148
130609000000,128,3,河北省|保定市|徐水区,115.655774,39.018736
130623000000,129,3,河北省|保定市|涞水县,115.713904,39.394316
130624000000,130,3,河北省|保定市|阜平县,114.195104,38.849152
130626000000,131,3,河北省|保定市|定兴县,115.808296,39.263145
130627000000,132,3,河北省|保定市|唐县,114.982972,38.748203
130628000000,133,3,河北省|保定市|高阳县,115.778965,38.700088
130629000000,134,3,河北省|保定市|容城县,115.861657,39.042784
130630000000,135,3,河北省|保定市|涞源县,114.694283,39.360247
130631000000,136,3,河北省|保定市|望都县,115.155128,38.695842
130632000000,137,3,河北省|保定市|安新县,115.935603,38.935369
130633000000,138,3,河北省|保定市|易县,115.497457,39.349393
130634000000,139,3,河北省|保定市|曲阳县,114.745008,38.622248
130635000000,140,3,河北省|保定市|蠡县,115.583854,38.488055
130636000000,141,3,河北省|保定市|顺平县,115.13547,38.837487
130637000000,142,3,河北省|保定市|博野县,115.46438,38.457364
130638000000,143,3,河北省|保定市|雄县,116.10865,38.99455
130681000000,144,3,河北省|保定市|涿州市,115.974422,39.485282
130682000000,145,3,河北省|保定市|定州市,114.990392,38.516461
130683000000,146,3,河北省|保定市|安国市,115.326646,38.418439
130684000000,147,3,河北省|保定市|高碑店市,115.873886,39.326839
130700000000,148,1,河北省|张家口市,114.886252,40.768493
130702000000,149,3,河北省|张家口市|桥东区,114.894189,40.788434
130703000000,150,3,河北省|张家口市|桥西区,114.869657,40.819581
130705000000,151,3,河北省|张家口市|宣化区,115.099494,40.608793
130706000000,152,3,河北省|张家口市|下花园区,115.287352,40.502652
130722000000,154,3,河北省|张家口市|张北县,114.720077,41.158596
130723000000,155,3,河北省|张家口市|康保县,114.600404,41.852368
130724000000,156,3,河北省|张家口市|沽源县,115.688692,41.669668
130725000000,157,3,河北省|张家口市|尚义县,113.969618,41.076226
130726000000,158,3,河北省|张家口市|蔚县,114.588903,39.840842
130727000000,159,3,河北省|张家口市|阳原县,114.150348,40.104663
130728000000,160,3,河北省|张家口市|怀安县,114.385791,40.674193
130708000000,161,3,河北省|张家口市|万全区,114.740557,40.766965
130730000000,162,3,河北省|张家口市|怀来县,115.517861,40.415343
130731000000,163,3,河北省|张家口市|涿鹿县,115.205345,40.379562
130732000000,164,3,河北省|张家口市|赤城县,115.831498,40.912921
130709000000,165,3,河北省|张家口市|崇礼区,115.282668,40.974675
130800000000,166,1,河北省|承德市,117.962749,40.952942
130802000000,167,3,河北省|承德市|双桥区,117.943466,40.974643
130803000000,168,3,河北省|承德市|双滦区,117.799888,40.959236
130804000000,169,3,河北省|承德市|鹰手营子矿区,117.659499,40.546361
130821000000,170,3,河北省|承德市|承德县,118.173824,40.768238
130822000000,171,3,河北省|承德市|兴隆县,117.500558,40.417358
130881000000,172,3,河北省|承德市|平泉市,118.701951,41.018405
130824000000,173,3,河北省|承德市|滦平县,117.332801,40.941482
130825000000,174,3,河北省|承德市|隆化县,117.738937,41.313791
130826000000,175,3,河北省|承德市|丰宁满族自治县,116.646051,41.209069
130827000000,176,3,河北省|承德市|宽城满族自治县,118.485313,40.611391
130828000000,177,3,河北省|承德市|围场满族蒙古族自治县,117.760159,41.938529
130900000000,178,1,河北省|沧州市,116.838834,38.304477
130902000000,179,3,河北省|沧州市|新华区,116.866284,38.314416
130903000000,180,3,河北省|沧州市|运河区,116.843673,38.283749
130921000000,181,3,河北省|沧州市|沧县,117.007478,38.219856
130922000000,182,3,河北省|沧州市|青县,116.804305,38.583021
130923000000,183,3,河北省|沧州市|东光县,116.537067,37.888248
130924000000,184,3,河北省|沧州市|海兴县,117.497651,38.143169
130925000000,185,3,河北省|沧州市|盐山县,117.230602,38.058087
130926000000,186,3,河北省|沧州市|肃宁县,115.829758,38.422801
130927000000,187,3,河北省|沧州市|南皮县,116.708347,38.038421
130928000000,188,3,河北省|沧州市|吴桥县,116.391508,37.627661
130929000000,189,3,河北省|沧州市|献县,116.122725,38.190185
130930000000,190,3,河北省|沧州市|孟村回族自治县,117.104298,38.053409
130981000000,191,3,河北省|沧州市|泊头市,116.578367,38.083437
130982000000,192,3,河北省|沧州市|任丘市,116.082917,38.683591
130983000000,193,3,河北省|沧州市|黄骅市,117.329949,38.371402
130984000000,194,3,河北省|沧州市|河间市,116.099517,38.446624
131000000000,195,1,河北省|廊坊市,116.683752,39.538047
131002000000,196,3,河北省|廊坊市|安次区,116.694544,39.502569
131003000000,197,3,河北省|廊坊市|广阳区,116.71069,39.522786
131022000000,198,3,河北省|廊坊市|固安县,116.298657,39.438214
131023000000,199,3,河北省|廊坊市|永清县,116.50568,39.330689
131024000000,200,3,河北省|廊坊市|香河县,117.006093,39.761424
131025000000,201,3,河北省|廊坊市|大城县,116.653793,38.705449
131026000000,202,3,河北省|廊坊市|文安县,116.457898,38.87292
131028000000,203,3,河北省|廊坊市|大厂回族自治县,116.989574,39.886547
131081000000,204,3,河北省|廊坊市|霸州市,116.391484,39.125744
131082000000,205,3,河北省|廊坊市|三河市,117.078294,39.982718
131100000000,206,1,河北省|衡水市,115.670177,37.73892
131102000000,207,3,河北省|衡水市|桃城区,115.67545,37.735465
131121000000,208,3,河北省|衡水市|枣强县,115.724259,37.513417
131122000000,209,3,河北省|衡水市|武邑县,115.887531,37.801665
131123000000,210,3,河北省|衡水市|武强县,115.982461,38.041368
131124000000,211,3,河北省|衡水市|饶阳县,115.725833,38.235892
131125000000,212,3,河北省|衡水市|安平县,115.519278,38.234501
131126000000,213,3,河北省|衡水市|故城县,115.965874,37.347409
131127000000,214,3,河北省|衡水市|景县,116.270648,37.69229
131128000000,215,3,河北省|衡水市|阜城县,116.175262,37.862505
131103000000,216,3,河北省|衡水市|冀州区,115.579308,37.550856
131182000000,217,3,河北省|衡水市|深州市,115.559574,38.001535
140000000000,218,0,山西省,112.562678,37.873499
140100000000,219,1,山西省|太原市,112.548879,37.87059
140105000000,220,3,山西省|太原市|小店区,112.565659,37.736525
140106000000,221,3,山西省|太原市|迎泽区,112.5634,37.863451
140107000000,222,3,山西省|太原市|杏花岭区,112.570604,37.893955
140108000000,223,3,山西省|太原市|尖草坪区,112.486691,37.940387
140109000000,224,3,山西省|太原市|万柏林区,112.515937,37.85958
140110000000,225,3,山西省|太原市|晋源区,112.47794,37.715193
140121000000,226,3,山西省|太原市|清徐县,112.358667,37.607443
140122000000,227,3,山西省|太原市|阳曲县,112.672952,38.058488
140123000000,228,3,山西省|太原市|娄烦县,111.797083,38.067932
140181000000,229,3,山西省|太原市|古交市,112.175853,37.907129
140200000000,230,1,山西省|大同市,113.300129,40.076763
140202000000,231,3,山西省|大同市|城区,113.298026,40.075666
140203000000,232,3,山西省|大同市|矿区,113.177206,40.036858
140211000000,233,3,山西省|大同市|南郊区,113.149693,40.005404
140212000000,234,3,山西省|大同市|新荣区,113.140004,40.255866
140221000000,235,3,山西省|大同市|阳高县,113.748944,40.361059
140222000000,236,3,山西省|大同市|天镇县,114.090867,40.420237
140223000000,237,3,山西省|大同市|广灵县,114.282758,39.760281
140224000000,238,3,山西省|大同市|灵丘县,114.23435,39.442406
140225000000,239,3,山西省|大同市|浑源县,113.699475,39.693406
140226000000,240,3,山西省|大同市|左云县,112.703008,40.013442
140227000000,241,3,山西省|大同市|大同县,113.61244,40.040294
140300000000,242,1,山西省|阳泉市,113.580519,37.856971
140302000000,243,3,山西省|阳泉市|城区,113.600669,37.847436
140303000000,244,3,山西省|阳泉市|矿区,113.555279,37.868494
140311000000,245,3,山西省|阳泉市|郊区,113.594163,37.944679
140321000000,246,3,山西省|阳泉市|平定县,113.630107,37.804988
140322000000,247,3,山西省|阳泉市|盂县,113.41233,38.085619
140400000000,248,1,山西省|长治市,113.116404,36.195409
140402000000,249,3,山西省|长治市|城区,113.123088,36.20353
140411000000,250,3,山西省|长治市|郊区,113.101211,36.218388
140421000000,251,3,山西省|长治市|长治县,113.051407,36.052858
140423000000,252,3,山西省|长治市|襄垣县,113.051491,36.535817
140424000000,253,3,山西省|长治市|屯留县,112.891998,36.315663
140425000000,254,3,山西省|长治市|平顺县,113.435961,36.200179
140426000000,255,3,山西省|长治市|黎城县,113.387155,36.502328
140427000000,256,3,山西省|长治市|壶关县,113.207049,36.115448
140428000000,257,3,山西省|长治市|长子县,112.8779,36.122334
140429000000,258,3,山西省|长治市|武乡县,112.864561,36.837625
140430000000,259,3,山西省|长治市|沁县,112.699226,36.756063
140431000000,260,3,山西省|长治市|沁源县,112.337446,36.5002
140481000000,261,3,山西省|长治市|潞城市,113.228852,36.334104
140500000000,262,1,山西省|晋城市,112.851486,35.490684
140502000000,263,3,山西省|晋城市|城区,112.853555,35.501571
140521000000,264,3,山西省|晋城市|沁水县,112.186738,35.690141
140522000000,265,3,山西省|晋城市|阳城县,112.414738,35.486029
140524000000,266,3,山西省|晋城市|陵川县,113.280688,35.775685
140525000000,267,3,山西省|晋城市|泽州县,112.899137,35.617221
140581000000,268,3,山西省|晋城市|高平市,112.92392,35.797997
140600000000,269,1,山西省|朔州市,112.432991,39.331855
140602000000,270,3,山西省|朔州市|朔城区,112.432312,39.319519
140603000000,271,3,山西省|朔州市|平鲁区,112.28833,39.512155
140621000000,272,3,山西省|朔州市|山阴县,112.816413,39.527893
140622000000,273,3,山西省|朔州市|应县,113.191098,39.554247
140623000000,274,3,山西省|朔州市|右玉县,112.466989,39.989063
140624000000,275,3,山西省|朔州市|怀仁县,113.131717,39.821627
140700000000,276,1,山西省|晋中市,112.752652,37.687357
140702000000,277,3,山西省|晋中市|榆次区,112.708224,37.697794
140721000000,278,3,山西省|晋中市|榆社县,112.975209,37.070916
140722000000,279,3,山西省|晋中市|左权县,113.379403,37.082943
140723000000,280,3,山西省|晋中市|和顺县,113.570415,37.32957
140724000000,281,3,山西省|晋中市|昔阳县,113.706977,37.61253
140725000000,282,3,山西省|晋中市|寿阳县,113.176373,37.895191
140726000000,283,3,山西省|晋中市|太谷县,112.551305,37.421307
140727000000,284,3,山西省|晋中市|祁县,112.335542,37.357869
140728000000,285,3,山西省|晋中市|平遥县,112.176136,37.189421
140729000000,286,3,山西省|晋中市|灵石县,111.77864,36.847927
140781000000,287,3,山西省|晋中市|介休市,111.916711,37.026944
140800000000,288,1,山西省|运城市,111.00746,35.026516
140802000000,289,3,山西省|运城市|盐湖区,110.998272,35.015101
140821000000,290,3,山西省|运城市|临猗县,110.774547,35.144277
140822000000,291,3,山西省|运城市|万荣县,110.838024,35.415253
140823000000,292,3,山西省|运城市|闻喜县,111.22472,35.356644
140824000000,293,3,山西省|运城市|稷山县,110.983333,35.604025
140825000000,294,3,山西省|运城市|新绛县,111.224734,35.616251
140826000000,295,3,山西省|运城市|绛县,111.568236,35.49119
140827000000,296,3,山西省|运城市|垣曲县,111.670108,35.297369
140828000000,297,3,山西省|运城市|夏县,111.220456,35.141363
140829000000,298,3,山西省|运城市|平陆县,111.194133,34.82926
140830000000,299,3,山西省|运城市|芮城县,110.694369,34.693579
140881000000,300,3,山西省|运城市|永济市,110.447543,34.8671
140882000000,301,3,山西省|运城市|河津市,110.712063,35.596383
140900000000,302,1,山西省|忻州市,112.734174,38.416663
140902000000,303,3,山西省|忻州市|忻府区,112.746046,38.404242
140921000000,304,3,山西省|忻州市|定襄县,112.957237,38.473506
140922000000,305,3,山西省|忻州市|五台县,113.255309,38.728315
140923000000,306,3,山西省|忻州市|代县,112.960282,39.066917
140924000000,307,3,山西省|忻州市|繁峙县,113.265563,39.188811
140925000000,308,3,山西省|忻州市|宁武县,112.304722,39.001524
140926000000,309,3,山西省|忻州市|静乐县,111.939498,38.359306
140927000000,310,3,山西省|忻州市|神池县,112.211296,39.090552
140928000000,311,3,山西省|忻州市|五寨县,111.846904,38.910726
140929000000,312,3,山西省|忻州市|岢岚县,111.57285,38.70418
140930000000,313,3,山西省|忻州市|河曲县,111.138472,39.384482
140931000000,314,3,山西省|忻州市|保德县,111.086564,39.022487
140932000000,315,3,山西省|忻州市|偏关县,111.508831,39.436306
140981000000,316,3,山西省|忻州市|原平市,112.711058,38.731402
141000000000,317,1,山西省|临汾市,111.518975,36.088005
141002000000,318,3,山西省|临汾市|尧都区,111.579554,36.07884
141021000000,319,3,山西省|临汾市|曲沃县,111.47586,35.641086
141022000000,320,3,山西省|临汾市|翼城县,111.718951,35.738576
141023000000,321,3,山西省|临汾市|襄汾县,111.441725,35.876293
141024000000,322,3,山西省|临汾市|洪洞县,111.674965,36.253747
141025000000,323,3,山西省|临汾市|古县,111.920465,36.266914
141026000000,324,3,山西省|临汾市|安泽县,112.250144,36.147787
141027000000,325,3,山西省|临汾市|浮山县,111.848883,35.968124
141028000000,326,3,山西省|临汾市|吉县,110.681763,36.098188
141029000000,327,3,山西省|临汾市|乡宁县,110.847021,35.970389
141030000000,328,3,山西省|临汾市|大宁县,110.75291,36.465102
141031000000,329,3,山西省|临汾市|隰县,110.940637,36.69333
141032000000,330,3,山西省|临汾市|永和县,110.632006,36.759507
141033000000,331,3,山西省|临汾市|蒲县,111.096439,36.411826
141034000000,332,3,山西省|临汾市|汾西县,111.56395,36.652854
141081000000,333,3,山西省|临汾市|侯马市,111.372002,35.619105
141082000000,334,3,山西省|临汾市|霍州市,111.755398,36.56893
141100000000,335,1,山西省|吕梁市,111.144699,37.519126
141102000000,336,3,山西省|吕梁市|离石区,111.150695,37.51786
141121000000,337,3,山西省|吕梁市|文水县,112.028866,37.438101
141122000000,338,3,山西省|吕梁市|交城县,112.156064,37.551963
141123000000,339,3,山西省|吕梁市|兴县,111.127667,38.462389
141124000000,340,3,山西省|吕梁市|临县,110.992093,37.950758
141125000000,341,3,山西省|吕梁市|柳林县,110.889007,37.429772
141126000000,342,3,山西省|吕梁市|石楼县,110.834634,36.99857
141127000000,343,3,山西省|吕梁市|岚县,111.671917,38.279299
141128000000,344,3,山西省|吕梁市|方山县,111.244098,37.894631
141129000000,345,3,山西省|吕梁市|中阳县,111.179657,37.357058
141130000000,346,3,山西省|吕梁市|交口县,111.181151,36.982186
141181000000,347,3,山西省|吕梁市|孝义市,111.778818,37.146294
141182000000,348,3,山西省|吕梁市|汾阳市,111.770477,37.261756
150000000000,349,0,内蒙古自治区,111.76629,40.81739
150100000000,350,1,内蒙古自治区|呼和浩特市,111.749995,40.842356
150102000000,351,3,内蒙古自治区|呼和浩特市|新城区,111.665544,40.858289
150103000000,352,3,内蒙古自治区|呼和浩特市|回民区,111.623692,40.808608
150104000000,353,3,内蒙古自治区|呼和浩特市|玉泉区,111.673881,40.753655
150105000000,354,3,内蒙古自治区|呼和浩特市|赛罕区,111.701355,40.792667
150121000000,355,3,内蒙古自治区|呼和浩特市|土默特左旗,111.163902,40.729572
150122000000,356,3,内蒙古自治区|呼和浩特市|托克托县,111.194312,40.277431
150123000000,357,3,内蒙古自治区|呼和浩特市|和林格尔县,111.821843,40.378787
150124000000,358,3,内蒙古自治区|呼和浩特市|清水河县,111.647609,39.921095
150125000000,359,3,内蒙古自治区|呼和浩特市|武川县,111.451303,41.096471
150200000000,360,1,内蒙古自治区|包头市,109.953504,40.621157
150202000000,361,3,内蒙古自治区|包头市|东河区,110.044106,40.576319
150203000000,362,3,内蒙古自治区|包头市|昆都仑区,109.837707,40.642578
150204000000,363,3,内蒙古自治区|包头市|青山区,109.901572,40.643246
150205000000,364,3,内蒙古自治区|包头市|石拐区,110.060254,40.681748
150206000000,365,3,内蒙古自治区|包头市|白云鄂博矿区,109.973803,41.769511
150207000000,366,3,内蒙古自治区|包头市|九原区,109.967449,40.610561
150221000000,367,3,内蒙古自治区|包头市|土默特右旗,110.524262,40.569426
150222000000,368,3,内蒙古自治区|包头市|固阳县,110.060514,41.034105
150223000000,369,3,内蒙古自治区|包头市|达尔罕茂明安联合旗,110.432626,41.698992
150300000000,370,1,内蒙古自治区|乌海市,106.794216,39.655248
150302000000,371,3,内蒙古自治区|乌海市|海勃湾区,106.822778,39.691156
150303000000,372,3,内蒙古自治区|乌海市|海南区,106.891424,39.441364
150304000000,373,3,内蒙古自治区|乌海市|乌达区,106.726099,39.505925
150400000000,374,1,内蒙古自治区|赤峰市,118.88694,42.257843
150402000000,375,3,内蒙古自治区|赤峰市|红山区,118.953854,42.296588
150403000000,376,3,内蒙古自治区|赤峰市|元宝山区,119.288611,42.038902
150404000000,377,3,内蒙古自治区|赤峰市|松山区,118.916208,42.299798
150421000000,378,3,内蒙古自治区|赤峰市|阿鲁科尔沁旗,120.0657,43.872298
150422000000,379,3,内蒙古自治区|赤峰市|巴林左旗,119.362931,43.960889
150423000000,380,3,内蒙古自治区|赤峰市|巴林右旗,118.66518,43.534414
150424000000,381,3,内蒙古自治区|赤峰市|林西县,118.05545,43.61812
150425000000,382,3,内蒙古自治区|赤峰市|克什克腾旗,117.545797,43.264988
150426000000,383,3,内蒙古自治区|赤峰市|翁牛特旗,119.00658,42.936188
150428000000,384,3,内蒙古自治区|赤峰市|喀喇沁旗,118.701937,41.927363
150429000000,385,3,内蒙古自治区|赤峰市|宁城县,119.318876,41.601375
150430000000,386,3,内蒙古自治区|赤峰市|敖汉旗,119.921603,42.290781
150500000000,387,1,内蒙古自治区|通辽市,122.243444,43.652889
150502000000,388,3,内蒙古自治区|通辽市|科尔沁区,122.255671,43.623078
150521000000,389,3,内蒙古自治区|通辽市|科尔沁左翼中旗,123.312264,44.126625
150522000000,390,3,内蒙古自治区|通辽市|科尔沁左翼后旗,122.35677,42.935105
150523000000,391,3,内蒙古自治区|通辽市|开鲁县,121.319308,43.601244
150524000000,392,3,内蒙古自治区|通辽市|库伦旗,121.8107,42.735656
150525000000,393,3,内蒙古自治区|通辽市|奈曼旗,120.658282,42.867226
150526000000,394,3,内蒙古自治区|通辽市|扎鲁特旗,120.911676,44.556389
150581000000,395,3,内蒙古自治区|通辽市|霍林郭勒市,119.68187,45.533962
150600000000,396,1,内蒙古自治区|鄂尔多斯市,109.781327,39.608266
150602000000,397,3,内蒙古自治区|鄂尔多斯市|东胜区,109.963333,39.822593
150621000000,398,3,内蒙古自治区|鄂尔多斯市|达拉特旗,110.033833,40.412438
150622000000,399,3,内蒙古自治区|鄂尔多斯市|准格尔旗,111.240171,39.864361
150623000000,400,3,内蒙古自治区|鄂尔多斯市|鄂托克前旗,107.477514,38.182362
150624000000,401,3,内蒙古自治区|鄂尔多斯市|鄂托克旗,107.97616,39.08965
150625000000,402,3,内蒙古自治区|鄂尔多斯市|杭锦旗,108.736208,39.833309
150626000000,403,3,内蒙古自治区|鄂尔多斯市|乌审旗,108.817607,38.604136
150627000000,404,3,内蒙古自治区|鄂尔多斯市|伊金霍洛旗,109.74774,39.564659
150700000000,405,1,内蒙古自治区|呼伦贝尔市,119.765558,49.211576
150702000000,406,3,内蒙古自治区|呼伦贝尔市|海拉尔区,119.736176,49.212188
150703000000,407,3,内蒙古自治区|呼伦贝尔市|扎赉诺尔区,117.670248,49.510375
150721000000,408,3,内蒙古自治区|呼伦贝尔市|阿荣旗,123.459049,48.126584
150722000000,409,3,内蒙古自治区|呼伦贝尔市|莫力达瓦达斡尔族自治旗,124.519023,48.477728
150723000000,410,3,内蒙古自治区|呼伦贝尔市|鄂伦春自治旗,123.726201,50.591842
150724000000,411,3,内蒙古自治区|呼伦贝尔市|鄂温克族自治旗,119.755239,49.146592
150725000000,412,3,内蒙古自治区|呼伦贝尔市|陈巴尔虎旗,119.424026,49.328916
150726000000,413,3,内蒙古自治区|呼伦贝尔市|新巴尔虎左旗,118.269819,48.218241
150727000000,414,3,内蒙古自治区|呼伦贝尔市|新巴尔虎右旗,116.82369,48.672101
150781000000,415,3,内蒙古自治区|呼伦贝尔市|满洲里市,117.378529,49.597841
150782000000,416,3,内蒙古自治区|呼伦贝尔市|牙克石市,120.711775,49.285629
150783000000,417,3,内蒙古自治区|呼伦贝尔市|扎兰屯市,122.737467,48.013733
150784000000,418,3,内蒙古自治区|呼伦贝尔市|额尔古纳市,120.180506,50.243102
